,time_s,speed_mph,speed_mph_capped,speed_ms,incremental_distance,cumulative_distance,acceleration_mss,power_W,incremental_energy_J,cumulative_energy_J
726,726,2.1,2.1,0.9387840000000001,0.9387840000000001,5224.332959999991,-0.402336,-161.57681455373665,0.0,3269383.8794665867
727,727,0.5,0.5,0.22352,0.22352,5224.55647999999,-0.7152640000000001,-137.73807207891818,0.0,3269383.8794665867
728,728,0.5,0.5,0.22352,0.22352,5224.77999999999,0.0,88.81466290244764,88.81466290244764,3269472.6941294894
729,729,3.2,3.2,1.430528,1.430528,5226.21052799999,1.207008,3017.497685179582,3017.497685179582,3272490.191814669
730,730,6.5,6.5,2.90576,2.90576,5229.116287999989,1.4752319999999999,7248.799500965311,7248.799500965311,3279738.9913156345
731,731,9.6,9.6,4.291584,4.291584,5233.407871999989,1.3858240000000004,10196.87947162926,10196.87947162926,3289935.870787264
732,732,12.5,12.5,5.588,5.588,5238.995871999989,1.2964159999999998,12627.206494587352,12627.206494587352,3302563.0772818513
733,733,14.0,14.0,6.25856,6.25856,5245.254431999989,0.67056,8632.216761391222,8632.216761391222,3311195.2940432425
734,734,16.0,16.0,7.15264,7.15264,5252.407071999989,0.8940799999999998,12200.416577058564,12200.416577058564,3323395.710620301
735,735,18.0,18.0,8.04672,8.04672,5260.453791999989,0.8940800000000007,13814.079418758087,13814.079418758087,3337209.790039059
736,736,19.6,19.6,8.761984,8.761984,5269.215775999989,0.7152639999999995,12907.143652824068,12907.143652824068,3350116.933691883
737,737,21.5,21.5,9.611360000000001,9.611360000000001,5278.827135999989,0.8493760000000012,16106.473304489717,16106.473304489717,3366223.4069963726
738,738,23.1,23.1,10.326624,10.326624,5289.153759999989,0.7152639999999995,15461.917626433033,15461.917626433033,3381685.3246228057
739,739,24.5,24.5,10.95248,10.95248,5300.106239999989,0.6258559999999989,15129.564962387245,15129.564962387245,3396814.889585193
740,740,25.5,25.0,11.176,11.176,5311.2822399999895,0.2235200000000006,9111.329970037585,9111.329970037585,3405926.2195552303
741,741,26.5,25.0,11.176,11.176,5322.45823999999,0.0,5571.443485953734,5571.443485953734,3411497.663041184
742,742,27.1,25.0,11.176,11.176,5333.63423999999,0.0,5571.443485953734,5571.443485953734,3417069.106527138
743,743,27.6,25.0,11.176,11.176,5344.810239999991,0.0,5571.443485953734,5571.443485953734,3422640.550013092
744,744,27.9,25.0,11.176,11.176,5355.986239999991,0.0,5571.443485953734,5571.443485953734,3428211.9934990457
745,745,28.3,25.0,11.176,11.176,5367.1622399999915,0.0,5571.443485953734,5571.443485953734,3433783.4369849996
746,746,28.6,25.0,11.176,11.176,5378.338239999992,0.0,5571.443485953734,5571.443485953734,3439354.8804709534
747,747,28.6,25.0,11.176,11.176,5389.514239999992,0.0,5571.443485953734,5571.443485953734,3444926.3239569073
748,748,28.3,25.0,11.176,11.176,5400.690239999993,0.0,5571.443485953734,5571.443485953734,3450497.767442861
749,749,28.2,25.0,11.176,11.176,5411.866239999993,0.0,5571.443485953734,5571.443485953734,3456069.210928815
750,750,28.0,25.0,11.176,11.176,5423.042239999993,0.0,5571.443485953734,5571.443485953734,3461640.654414769
751,751,27.5,25.0,11.176,11.176,5434.218239999994,0.0,5571.443485953734,5571.443485953734,3467212.0979007226
752,752,26.8,25.0,11.176,11.176,5445.394239999994,0.0,5571.443485953734,5571.443485953734,3472783.5413866765
753,753,25.5,25.0,11.176,11.176,5456.570239999995,0.0,5571.443485953734,5571.443485953734,3478354.9848726303
754,754,23.5,23.5,10.50544,10.50544,5467.0756799999945,-0.67056,-4869.0903178961535,0.0,3478354.9848726303
755,755,21.5,21.5,9.611360000000001,9.611360000000001,5476.687039999994,-0.8940799999999989,-7639.085230744685,0.0,3478354.9848726303
756,756,19.0,19.0,8.49376,8.49376,5485.180799999995,-1.1176000000000013,-9580.40199881226,0.0,3478354.9848726303
757,757,16.5,16.5,7.3761600000000005,7.3761600000000005,5492.556959999994,-1.1175999999999995,-8425.835366616193,0.0,3478354.9848726303
758,758,14.9,14.9,6.660896,6.660896,5499.217855999995,-0.7152640000000003,-3865.387169306025,0.0,3478354.9848726303
759,759,12.5,12.5,5.588,5.588,5504.8058559999945,-1.072896,-6134.191871057001,0.0,3478354.9848726303
760,760,9.4,9.4,4.202176000000001,4.202176000000001,5509.008031999994,-1.3858239999999995,-6522.508189422948,0.0,3478354.9848726303
761,761,6.2,6.2,2.771648,2.771648,5511.779679999994,-1.4305280000000007,-4500.064601667964,0.0,3478354.9848726303
762,762,3.0,3.0,1.34112,1.34112,5513.120799999994,-1.4305279999999998,-2183.8444888477006,0.0,3478354.9848726303
763,763,1.5,1.5,0.67056,0.67056,5513.791359999994,-0.67056,-370.51839516900526,0.0,3478354.9848726303
764,764,1.5,1.5,0.67056,0.67056,5514.461919999993,0.0,266.661171966086,266.661171966086,3478621.6460445966
765,765,0.5,0.5,0.22352,0.22352,5514.685439999993,-0.44704000000000005,-52.78079646090599,0.0,3478621.6460445966
766,766,0.0,0.0,0.0,0.0,5514.685439999993,-0.22352,0.0,0.0,3478621.6460445966
767,767,3.0,3.0,1.34112,1.34112,5516.026559999993,1.34112,3083.506599469053,3083.506599469053,3481705.1526440657
768,768,6.3,6.3,2.816352,2.816352,5518.842911999993,1.475232,7024.591939121224,7024.591939121224,3488729.7445831867
769,769,9.6,9.6,4.291584,4.291584,5523.134495999992,1.475232,10740.606035584535,10740.606035584535,3499470.3506187713
770,770,12.9,12.9,5.766816,5.766816,5528.901311999993,1.475232,14502.030545251928,14502.030545251928,3513972.381164023
771,771,15.8,15.8,7.063232000000001,7.063232000000001,5535.964543999993,1.2964160000000007,16067.61146370426,16067.61146370426,3530039.9926277273
772,772,17.5,17.5,7.8232,7.8232,5543.787743999993,0.7599679999999989,11921.115150561656,11921.115150561656,3541961.107778289
773,773,18.4,18.4,8.225536,8.225536,5552.013279999993,0.402336,8408.669520952033,8408.669520952033,3550369.7772992407
774,774,19.5,19.5,8.71728,8.71728,5560.730559999993,0.4917440000000006,10074.659708978834,10074.659708978834,3560444.4370082193
775,775,20.7,20.7,9.253728,9.253728,5569.984287999992,0.536448,11353.134720529393,11353.134720529393,3571797.5717287487
776,776,22.0,22.0,9.83488,9.83488,5579.819167999993,0.5811519999999994,12777.56305368272,12777.56305368272,3584575.1347824316
777,777,23.2,23.2,10.371328,10.371328,5590.190495999993,0.536448,12908.616927962456,12908.616927962456,3597483.751710394
778,778,25.0,25.0,11.176,11.176,5601.366495999993,0.804672,18315.03482865556,18315.03482865556,3615798.7865390494
779,779,26.5,25.0,11.176,11.176,5612.542495999994,0.0,5571.443485953734,5571.443485953734,3621370.230025003
780,780,27.5,25.0,11.176,11.176,5623.718495999994,0.0,5571.443485953734,5571.443485953734,3626941.673510957
781,781,28.0,25.0,11.176,11.176,5634.894495999994,0.0,5571.443485953734,5571.443485953734,3632513.116996911
782,782,28.3,25.0,11.176,11.176,5646.070495999995,0.0,5571.443485953734,5571.443485953734,3638084.5604828647
783,783,28.9,25.0,11.176,11.176,5657.246495999995,0.0,5571.443485953734,5571.443485953734,3643656.0039688186
784,784,28.9,25.0,11.176,11.176,5668.422495999996,0.0,5571.443485953734,5571.443485953734,3649227.4474547724
785,785,28.9,25.0,11.176,11.176,5679.598495999996,0.0,5571.443485953734,5571.443485953734,3654798.8909407263
786,786,28.8,25.0,11.176,11.176,5690.774495999996,0.0,5571.443485953734,5571.443485953734,3660370.33442668
787,787,28.5,25.0,11.176,11.176,5701.950495999997,0.0,5571.443485953734,5571.443485953734,3665941.777912634
788,788,28.3,25.0,11.176,11.176,5713.126495999997,0.0,5571.443485953734,5571.443485953734,3671513.221398588
789,789,28.3,25.0,11.176,11.176,5724.3024959999975,0.0,5571.443485953734,5571.443485953734,3677084.6648845416
790,790,28.3,25.0,11.176,11.176,5735.478495999998,0.0,5571.443485953734,5571.443485953734,3682656.1083704955
791,791,28.2,25.0,11.176,11.176,5746.654495999998,0.0,5571.443485953734,5571.443485953734,3688227.5518564493
792,792,27.6,25.0,11.176,11.176,5757.830495999999,0.0,5571.443485953734,5571.443485953734,3693798.995342403
793,793,27.5,25.0,11.176,11.176,5769.006495999999,0.0,5571.443485953734,5571.443485953734,3699370.438828357
794,794,27.5,25.0,11.176,11.176,5780.182495999999,0.0,5571.443485953734,5571.443485953734,3704941.882314311
795,795,27.5,25.0,11.176,11.176,5791.358496,0.0,5571.443485953734,5571.443485953734,3710513.3258002647
796,796,27.5,25.0,11.176,11.176,5802.534496,0.0,5571.443485953734,5571.443485953734,3716084.7692862186
797,797,27.5,25.0,11.176,11.176,5813.710496000001,0.0,5571.443485953734,5571.443485953734,3721656.2127721724
798,798,27.5,25.0,11.176,11.176,5824.886496000001,0.0,5571.443485953734,5571.443485953734,3727227.6562581263
799,799,27.6,25.0,11.176,11.176,5836.062496000001,0.0,5571.443485953734,5571.443485953734,3732799.09974408
800,800,28.0,25.0,11.176,11.176,5847.238496000002,0.0,5571.443485953734,5571.443485953734,3738370.543230034
801,801,28.5,25.0,11.176,11.176,5858.414496000002,0.0,5571.443485953734,5571.443485953734,3743941.986715988
802,802,30.0,25.0,11.176,11.176,5869.5904960000025,0.0,5571.443485953734,5571.443485953734,3749513.4302019416
803,803,31.0,25.0,11.176,11.176,5880.766496000003,0.0,5571.443485953734,5571.443485953734,3755084.8736878955
804,804,32.0,25.0,11.176,11.176,5891.942496000003,0.0,5571.443485953734,5571.443485953734,3760656.3171738493
805,805,33.0,25.0,11.176,11.176,5903.118496000004,0.0,5571.443485953734,5571.443485953734,3766227.760659803
806,806,33.0,25.0,11.176,11.176,5914.294496000004,0.0,5571.443485953734,5571.443485953734,3771799.204145757
807,807,33.6,25.0,11.176,11.176,5925.4704960000045,0.0,5571.443485953734,5571.443485953734,3777370.647631711
808,808,34.0,25.0,11.176,11.176,5936.646496000005,0.0,5571.443485953734,5571.443485953734,3782942.0911176647
809,809,34.3,25.0,11.176,11.176,5947.822496000005,0.0,5571.443485953734,5571.443485953734,3788513.5346036186
810,810,34.2,25.0,11.176,11.176,5958.998496000006,0.0,5571.443485953734,5571.443485953734,3794084.9780895724
811,811,34.0,25.0,11.176,11.176,5970.174496000006,0.0,5571.443485953734,5571.443485953734,3799656.4215755262
812,812,34.0,25.0,11.176,11.176,5981.350496000006,0.0,5571.443485953734,5571.443485953734,3805227.86506148
813,813,33.9,25.0,11.176,11.176,5992.526496000007,0.0,5571.443485953734,5571.443485953734,3810799.308547434
814,814,33.6,25.0,11.176,11.176,6003.702496000007,0.0,5571.443485953734,5571.443485953734,3816370.752033388
815,815,33.1,25.0,11.176,11.176,6014.8784960000075,0.0,5571.443485953734,5571.443485953734,3821942.1955193416
816,816,33.0,25.0,11.176,11.176,6026.054496000008,0.0,5571.443485953734,5571.443485953734,3827513.6390052955
817,817,32.5,25.0,11.176,11.176,6037.230496000008,0.0,5571.443485953734,5571.443485953734,3833085.0824912493
818,818,32.0,25.0,11.176,11.176,6048.406496000009,0.0,5571.443485953734,5571.443485953734,3838656.525977203
819,819,31.9,25.0,11.176,11.176,6059.582496000009,0.0,5571.443485953734,5571.443485953734,3844227.969463157
820,820,31.6,25.0,11.176,11.176,6070.7584960000095,0.0,5571.443485953734,5571.443485953734,3849799.412949111
821,821,31.5,25.0,11.176,11.176,6081.93449600001,0.0,5571.443485953734,5571.443485953734,3855370.8564350647
822,822,30.6,25.0,11.176,11.176,6093.11049600001,0.0,5571.443485953734,5571.443485953734,3860942.2999210185
823,823,30.0,25.0,11.176,11.176,6104.286496000011,0.0,5571.443485953734,5571.443485953734,3866513.7434069724
824,824,29.9,25.0,11.176,11.176,6115.462496000011,0.0,5571.443485953734,5571.443485953734,3872085.186892926
825,825,29.9,25.0,11.176,11.176,6126.638496000011,0.0,5571.443485953734,5571.443485953734,3877656.63037888
826,826,29.9,25.0,11.176,11.176,6137.814496000012,0.0,5571.443485953734,5571.443485953734,3883228.073864834
827,827,29.9,25.0,11.176,11.176,6148.990496000012,0.0,5571.443485953734,5571.443485953734,3888799.5173507878
828,828,29.6,25.0,11.176,11.176,6160.166496000013,0.0,5571.443485953734,5571.443485953734,3894370.9608367416
829,829,29.5,25.0,11.176,11.176,6171.342496000013,0.0,5571.443485953734,5571.443485953734,3899942.4043226955
830,830,29.5,25.0,11.176,11.176,6182.518496000013,0.0,5571.443485953734,5571.443485953734,3905513.8478086493
831,831,29.3,25.0,11.176,11.176,6193.694496000014,0.0,5571.443485953734,5571.443485953734,3911085.291294603
832,832,28.9,25.0,11.176,11.176,6204.870496000014,0.0,5571.443485953734,5571.443485953734,3916656.734780557
833,833,28.2,25.0,11.176,11.176,6216.0464960000145,0.0,5571.443485953734,5571.443485953734,3922228.178266511
834,834,27.7,25.0,11.176,11.176,6227.222496000015,0.0,5571.443485953734,5571.443485953734,3927799.6217524647
835,835,27.0,25.0,11.176,11.176,6238.398496000015,0.0,5571.443485953734,5571.443485953734,3933371.0652384185
836,836,25.5,25.0,11.176,11.176,6249.574496000016,0.0,5571.443485953734,5571.443485953734,3938942.5087243724
837,837,23.7,23.7,10.594848,10.594848,6260.169344000015,-0.5811519999999994,-3552.0077709628113,0.0,3938942.5087243724
838,838,22.0,22.0,9.83488,9.83488,6270.004224000016,-0.7599680000000006,-5913.037582279955,0.0,3938942.5087243724
839,839,20.5,20.5,9.16432,9.16432,6279.168544000016,-0.67056,-4443.4036192531485,0.0,3938942.5087243724
840,840,19.2,19.2,8.583168,8.583168,6287.751712000016,-0.5811519999999994,-3145.910175559004,0.0,3938942.5087243724
841,841,19.2,19.2,8.583168,8.583168,6296.334880000016,0.0,3922.535155859601,3922.535155859601,3942865.043880232
842,842,20.1,20.1,8.985504,8.985504,6305.320384000016,0.402336,9280.79558253034,9280.79558253034,3952145.8394627627
843,843,20.9,20.9,9.343136,9.343136,6314.663520000016,0.35763199999999884,9107.939283709875,9107.939283709875,3961253.7787464727
844,844,21.4,21.4,9.566656,9.566656,6324.230176000016,0.2235200000000006,7540.513308030293,7540.513308030293,3968794.2920545028
845,845,22.0,22.0,9.83488,9.83488,6334.065056000017,0.268224,8416.422905291438,8416.422905291438,3977210.714959794
846,846,22.6,22.6,10.103104,10.103104,6344.1681600000165,0.268224,8689.74411929593,8689.74411929593,3985900.45907909
847,847,23.2,23.2,10.371328,10.371328,6354.539488000017,0.268224,8966.59933928669,8966.59933928669,3994867.058418377
848,848,24.0,24.0,10.72896,10.72896,6365.268448000017,0.3576320000000006,10700.71554864107,10700.71554864107,4005567.773967018
849,849,25.0,25.0,11.176,11.176,6376.4444480000175,0.44703999999999944,12651.216454121404,12651.216454121404,4018218.990421139
850,850,26.0,25.0,11.176,11.176,6387.620448000018,0.0,5571.443485953734,5571.443485953734,4023790.433907093
851,851,26.6,25.0,11.176,11.176,6398.796448000018,0.0,5571.443485953734,5571.443485953734,4029361.877393047
852,852,26.6,25.0,11.176,11.176,6409.972448000019,0.0,5571.443485953734,5571.443485953734,4034933.3208790007
853,853,26.8,25.0,11.176,11.176,6421.148448000019,0.0,5571.443485953734,5571.443485953734,4040504.7643649545
854,854,27.0,25.0,11.176,11.176,6432.324448000019,0.0,5571.443485953734,5571.443485953734,4046076.2078509084
855,855,27.2,25.0,11.176,11.176,6443.50044800002,0.0,5571.443485953734,5571.443485953734,4051647.6513368622
856,856,27.8,25.0,11.176,11.176,6454.67644800002,0.0,5571.443485953734,5571.443485953734,4057219.094822816
857,857,28.1,25.0,11.176,11.176,6465.852448000021,0.0,5571.443485953734,5571.443485953734,4062790.53830877
858,858,28.8,25.0,11.176,11.176,6477.028448000021,0.0,5571.443485953734,5571.443485953734,4068361.981794724
859,859,28.9,25.0,11.176,11.176,6488.204448000021,0.0,5571.443485953734,5571.443485953734,4073933.4252806776
860,860,29.0,25.0,11.176,11.176,6499.380448000022,0.0,5571.443485953734,5571.443485953734,4079504.8687666315
861,861,29.1,25.0,11.176,11.176,6510.556448000022,0.0,5571.443485953734,5571.443485953734,4085076.3122525853
862,862,29.0,25.0,11.176,11.176,6521.7324480000225,0.0,5571.443485953734,5571.443485953734,4090647.755738539
863,863,28.1,25.0,11.176,11.176,6532.908448000023,0.0,5571.443485953734,5571.443485953734,4096219.199224493
864,864,27.5,25.0,11.176,11.176,6544.084448000023,0.0,5571.443485953734,5571.443485953734,4101790.642710447
865,865,27.0,25.0,11.176,11.176,6555.260448000024,0.0,5571.443485953734,5571.443485953734,4107362.0861964007
866,866,25.8,25.0,11.176,11.176,6566.436448000024,0.0,5571.443485953734,5571.443485953734,4112933.5296823545
867,867,25.0,25.0,11.176,11.176,6577.612448000024,0.0,5571.443485953734,5571.443485953734,4118504.9731683084
868,868,24.5,24.5,10.95248,10.95248,6588.564928000024,-0.2235200000000006,1947.0276956590342,1947.0276956590342,4120452.0008639675
869,869,24.8,24.8,11.086592,11.086592,6599.651520000024,0.134112,7615.930372600932,7615.930372600932,4128067.9312365684
870,870,25.1,25.0,11.176,11.176,6610.827520000024,0.0894080000000006,6987.398079587279,6987.398079587279,4135055.3293161555
871,871,25.5,25.0,11.176,11.176,6622.003520000025,0.0,5571.443485953734,5571.443485953734,4140626.7728021094
872,872,25.7,25.0,11.176,11.176,6633.179520000025,0.0,5571.443485953734,5571.443485953734,4146198.216288063
873,873,26.2,25.0,11.176,11.176,6644.3555200000255,0.0,5571.443485953734,5571.443485953734,4151769.659774017
874,874,26.9,25.0,11.176,11.176,6655.531520000026,0.0,5571.443485953734,5571.443485953734,4157341.103259971
875,875,27.5,25.0,11.176,11.176,6666.707520000026,0.0,5571.443485953734,5571.443485953734,4162912.5467459247
876,876,27.8,25.0,11.176,11.176,6677.883520000027,0.0,5571.443485953734,5571.443485953734,4168483.9902318786
877,877,28.4,25.0,11.176,11.176,6689.059520000027,0.0,5571.443485953734,5571.443485953734,4174055.4337178324
878,878,29.0,25.0,11.176,11.176,6700.2355200000275,0.0,5571.443485953734,5571.443485953734,4179626.8772037863
879,879,29.2,25.0,11.176,11.176,6711.411520000028,0.0,5571.443485953734,5571.443485953734,4185198.32068974
880,880,29.1,25.0,11.176,11.176,6722.587520000028,0.0,5571.443485953734,5571.443485953734,4190769.764175694
881,881,29.0,25.0,11.176,11.176,6733.763520000029,0.0,5571.443485953734,5571.443485953734,4196341.207661647
882,882,28.9,25.0,11.176,11.176,6744.939520000029,0.0,5571.443485953734,5571.443485953734,4201912.651147601
883,883,28.5,25.0,11.176,11.176,6756.115520000029,0.0,5571.443485953734,5571.443485953734,4207484.094633555
884,884,28.1,25.0,11.176,11.176,6767.29152000003,0.0,5571.443485953734,5571.443485953734,4213055.538119509
885,885,28.0,25.0,11.176,11.176,6778.46752000003,0.0,5571.443485953734,5571.443485953734,4218626.981605463
886,886,28.0,25.0,11.176,11.176,6789.643520000031,0.0,5571.443485953734,5571.443485953734,4224198.425091417
887,887,27.6,25.0,11.176,11.176,6800.819520000031,0.0,5571.443485953734,5571.443485953734,4229769.86857737
888,888,27.2,25.0,11.176,11.176,6811.995520000031,0.0,5571.443485953734,5571.443485953734,4235341.312063324
889,889,26.6,25.0,11.176,11.176,6823.171520000032,0.0,5571.443485953734,5571.443485953734,4240912.755549278
890,890,27.0,25.0,11.176,11.176,6834.347520000032,0.0,5571.443485953734,5571.443485953734,4246484.199035232
891,891,27.5,25.0,11.176,11.176,6845.5235200000325,0.0,5571.443485953734,5571.443485953734,4252055.642521186
892,892,27.8,25.0,11.176,11.176,6856.699520000033,0.0,5571.443485953734,5571.443485953734,4257627.08600714
893,893,28.0,25.0,11.176,11.176,6867.875520000033,0.0,5571.443485953734,5571.443485953734,4263198.5294930935
894,894,27.8,25.0,11.176,11.176,6879.051520000034,0.0,5571.443485953734,5571.443485953734,4268769.972979047
895,895,28.0,25.0,11.176,11.176,6890.227520000034,0.0,5571.443485953734,5571.443485953734,4274341.416465001
896,896,28.0,25.0,11.176,11.176,6901.403520000034,0.0,5571.443485953734,5571.443485953734,4279912.859950955
897,897,28.0,25.0,11.176,11.176,6912.579520000035,0.0,5571.443485953734,5571.443485953734,4285484.303436909
898,898,27.7,25.0,11.176,11.176,6923.755520000035,0.0,5571.443485953734,5571.443485953734,4291055.746922863
899,899,27.4,25.0,11.176,11.176,6934.931520000036,0.0,5571.443485953734,5571.443485953734,4296627.190408817
900,900,26.9,25.0,11.176,11.176,6946.107520000036,0.0,5571.443485953734,5571.443485953734,4302198.63389477
901,901,26.6,25.0,11.176,11.176,6957.283520000036,0.0,5571.443485953734,5571.443485953734,4307770.077380724
902,902,26.5,25.0,11.176,11.176,6968.459520000037,0.0,5571.443485953734,5571.443485953734,4313341.520866678
903,903,26.5,25.0,11.176,11.176,6979.635520000037,0.0,5571.443485953734,5571.443485953734,4318912.964352632
904,904,26.5,25.0,11.176,11.176,6990.8115200000375,0.0,5571.443485953734,5571.443485953734,4324484.407838586
905,905,26.3,25.0,11.176,11.176,7001.987520000038,0.0,5571.443485953734,5571.443485953734,4330055.85132454
906,906,26.2,25.0,11.176,11.176,7013.163520000038,0.0,5571.443485953734,5571.443485953734,4335627.2948104935
907,907,26.2,25.0,11.176,11.176,7024.339520000039,0.0,5571.443485953734,5571.443485953734,4341198.738296447
908,908,25.9,25.0,11.176,11.176,7035.515520000039,0.0,5571.443485953734,5571.443485953734,4346770.181782401
909,909,25.6,25.0,11.176,11.176,7046.691520000039,0.0,5571.443485953734,5571.443485953734,4352341.625268355
910,910,25.6,25.0,11.176,11.176,7057.86752000004,0.0,5571.443485953734,5571.443485953734,4357913.068754309
911,911,25.9,25.0,11.176,11.176,7069.04352000004,0.0,5571.443485953734,5571.443485953734,4363484.512240263
912,912,25.8,25.0,11.176,11.176,7080.219520000041,0.0,5571.443485953734,5571.443485953734,4369055.955726217
913,913,25.5,25.0,11.176,11.176,7091.395520000041,0.0,5571.443485953734,5571.443485953734,4374627.39921217
914,914,24.6,24.6,10.997184,10.997184,7102.392704000041,-0.17881599999999942,2660.368639909285,2660.368639909285,4377287.76785208
915,915,23.5,23.5,10.50544,10.50544,7112.898144000041,-0.4917440000000006,-2207.095681865114,0.0,4377287.76785208
916,916,22.2,22.2,9.924288,9.924288,7122.822432000041,-0.5811519999999994,-3437.8498510444747,0.0,4377287.76785208
917,917,21.6,21.6,9.656064,9.656064,7132.478496000041,-0.268224,895.8171534560328,895.8171534560328,4378183.585005536
918,918,21.6,21.6,9.656064,9.656064,7142.13456000004,0.0,4565.971460154159,4565.971460154159,4382749.55646569
919,919,21.7,21.7,9.700768,9.700768,7151.83532800004,0.04470399999999941,5208.436762609332,5208.436762609332,4387957.9932283
920,920,22.6,22.6,10.103104,10.103104,7161.93843200004,0.402336,10609.778548263004,10609.778548263004,4398567.771776563
921,921,23.4,23.4,10.460736,10.460736,7172.39916800004,0.3576320000000006,10385.019463271541,10385.019463271541,4408952.791239834
922,922,24.0,24.0,10.72896,10.72896,7183.12812800004,0.268224,9341.399138752868,9341.399138752868,4418294.190378588
923,923,24.2,24.2,10.818368000000001,10.818368000000001,7193.9464960000405,0.0894080000000006,6694.844787656513,6694.844787656513,4424989.035166244
924,924,24.4,24.4,10.907776,10.907776,7204.8542720000405,0.08940799999999882,6767.3437231254375,6767.3437231254375,4431756.37888937
925,925,24.9,24.9,11.131296,11.131296,7215.98556800004,0.2235200000000006,9065.889571130072,9065.889571130072,4440822.2684605
926,926,25.1,25.0,11.176,11.176,7227.1615680000405,0.04470399999999941,6279.420782770492,6279.420782770492,4447101.68924327
927,927,25.2,25.0,11.176,11.176,7238.337568000041,0.0,5571.443485953734,5571.443485953734,4452673.132729224
928,928,25.3,25.0,11.176,11.176,7249.513568000041,0.0,5571.443485953734,5571.443485953734,4458244.576215178
929,929,25.5,25.0,11.176,11.176,7260.689568000042,0.0,5571.443485953734,5571.443485953734,4463816.019701132
930,930,25.2,25.0,11.176,11.176,7271.865568000042,0.0,5571.443485953734,5571.443485953734,4469387.463187085
931,931,25.0,25.0,11.176,11.176,7283.041568000042,0.0,5571.443485953734,5571.443485953734,4474958.906673039
932,932,25.0,25.0,11.176,11.176,7294.217568000043,0.0,5571.443485953734,5571.443485953734,4480530.350158993
933,933,25.0,25.0,11.176,11.176,7305.393568000043,0.0,5571.443485953734,5571.443485953734,4486101.793644947
934,934,24.7,24.7,11.041888,11.041888,7316.435456000043,-0.134112,3379.4802566973426,3379.4802566973426,4489481.273901644
935,935,24.5,24.5,10.95248,10.95248,7327.387936000043,-0.0894080000000006,4028.480948300332,4028.480948300332,4493509.754849944
936,936,24.3,24.3,10.863072,10.863072,7338.251008000043,-0.08940799999999882,3978.425749835529,3978.425749835529,4497488.18059978
937,937,24.3,24.3,10.863072,10.863072,7349.114080000043,0.0,5354.733614847308,5354.733614847308,4502842.914214627
938,938,24.5,24.5,10.95248,10.95248,7360.066560000043,0.08940799999999882,6803.751951822053,6803.751951822053,4509646.666166449
939,939,25.0,25.0,11.176,11.176,7371.242560000043,0.2235200000000006,9111.329970037585,9111.329970037585,4518757.9961364865
940,940,25.0,25.0,11.176,11.176,7382.418560000044,0.0,5571.443485953734,5571.443485953734,4524329.43962244
941,941,24.6,24.6,10.997184,10.997184,7393.415744000044,-0.17881599999999942,2660.368639909285,2660.368639909285,4526989.80826235
942,942,24.6,24.6,10.997184,10.997184,7404.412928000043,0.0,5446.967280180075,5446.967280180075,4532436.77554253
943,943,24.1,24.1,10.773664,10.773664,7415.186592000044,-0.2235200000000006,1881.3224132315736,1881.3224132315736,4534318.0979557615
944,944,24.5,24.5,10.95248,10.95248,7426.139072000044,0.17881599999999942,8191.387453582928,8191.387453582928,4542509.485409345
945,945,25.1,25.0,11.176,11.176,7437.315072000044,0.2235200000000006,9111.329970037585,9111.329970037585,4551620.815379382
946,946,25.6,25.0,11.176,11.176,7448.491072000044,0.0,5571.443485953734,5571.443485953734,4557192.258865336
947,947,25.1,25.0,11.176,11.176,7459.667072000045,0.0,5571.443485953734,5571.443485953734,4562763.70235129
948,948,24.0,24.0,10.72896,10.72896,7470.396032000045,-0.44703999999999944,-1533.1321403526804,0.0,4562763.70235129
949,949,22.0,22.0,9.83488,9.83488,7480.2309120000455,-0.8940800000000007,-7782.0976458762225,0.0,4562763.70235129
950,950,20.1,20.1,8.985504,8.985504,7489.216416000046,-0.8493759999999995,-6657.1893234087365,0.0,4562763.70235129
951,951,16.9,16.9,7.554975999999999,7.554975999999999,7496.771392000046,-1.4305280000000016,-11963.901109076805,0.0,4562763.70235129
952,952,13.6,13.6,6.079744,6.079744,7502.851136000046,-1.4752319999999992,-10111.99076543297,0.0,4562763.70235129
953,953,10.3,10.3,4.604512000000001,4.604512000000001,7507.455648000046,-1.4752319999999992,-7717.156350435243,0.0,4562763.70235129
954,954,7.0,7.0,3.12928,3.12928,7510.584928000046,-1.4752320000000005,-5273.600346270643,0.0,4562763.70235129
955,955,3.7,3.7,1.6540480000000002,1.6540480000000002,7512.238976000046,-1.4752319999999999,-2796.9325824780562,0.0,4562763.70235129
956,956,0.4,0.4,0.178816,0.178816,7512.417792000046,-1.475232,-302.76288859640033,0.0,4562763.70235129
957,957,0.0,0.0,0.0,0.0,7512.417792000046,-0.178816,0.0,0.0,4562763.70235129
958,958,0.0,0.0,0.0,0.0,7512.417792000046,0.0,0.0,0.0,4562763.70235129
959,959,0.0,0.0,0.0,0.0,7512.417792000046,0.0,0.0,0.0,4562763.70235129
960,960,2.0,2.0,0.89408,0.89408,7513.311872000046,0.89408,1488.5652846634769,1488.5652846634769,4564252.267635954
961,961,5.3,5.3,2.369312,2.369312,7515.6811840000455,1.4752319999999999,5905.126536694074,5905.126536694074,4570157.394172648
962,962,8.6,8.6,3.844544,3.844544,7519.525728000045,1.475232,9610.461732324986,9610.461732324986,4579767.855904973
